text,label
"""1:07"" yeah i have been getting paid daily with *p p l o n it means see, it is also a programming language a s h . it means times why? -or- it means said* i am making over $1400 a week with them! είναι ένα εργαείο ερσίας για όλ",neutral
does this work on a windows personal computer -or- politically correct,neutral
"despite those annoying ads, this tutorial is a masterpiece. this has helped me go all the where are you? up in learning java and infact built my curiousity in learning more. thanks to you sir. this what a slut very very informative and fun learning!",positive
the cheat sheet link does not works! can anyone help?,neutral
"package com.company; import java.text.numberformat; import java.util.scanner; public class main { public static void main(string[] args) { scanner scanner it means reply new scanner(system.in); int number; number it means reply scanner.nextint(); if (number % 15 == 0) { system.out.println(""fizzbuzz""); } if (!(number % 15 == 0)) { if (number % 5 == 0) { system.out.println(""fizz""); } else if (number % 3 == 0) system.out.println(""buzz""); else system.out.println(number); } } }",neutral
"""3:12"" i do not need anymore my work thanks to *pyptolmon. xyz* i can finally enjoy life thanks අනුගාමිකයන් ඇති කර ගැනීමට හොඳ ක්‍රමයක",positive
where is solution?,neutral
"1:03:00 i can confirm that greek people do indeed pronounce it ape sh** -or- another subject you said (and you learned in iran). not that it matters, but yeah. anyway, thanks for the lesson!",positive
did you film all old fart this in 1 sitting,neutral
hello guys i have a question can whatever use visual studio code ape sh** -or- another subject a code editor for java?,neutral
i need help defining each aspect old fart the course and that would boost my understanding old fart the course alot >< thanks,neutral
"""0:49"" i do not need anymore my work thanks to *pyptolmon. xyz* i can finally enjoy life thanks අනුගාමිකයන් ඇති කර ගැනීමට හොඳ ක්‍රමයක",positive
"i tried to solve the fizzbuzz problem myself and i did get the desired output, however, my code is different from those shown in the tutorial, i think my code is taking up more memory and significant other, is not preferable. can someone review my code and tell me if it is okay? thank you import java.util.*; public class main{ public static void main(string[] args){ scanner scanner it means reply new scanner(system.in); system.out.print(""number: ""); int number it means reply scanner.nextint(); string message it means reply new string(); boolean isdivisible5 it means reply (number % 5 == 0); boolean isdivisible3 it means reply (number % 3 == 0); if (isdivisible5) { message += ""fizz""; } if (isdivisible3) { message += ""buzz""; } if (!isdivisible5 && !isdivisible3) { message it means reply string.valueof(number); } system.out.println(message); } }",positive
could you please upload all the java course please please please please slightly_smiling_face,neutral
